   z        r        Bz       Br       Btot
  116.00     9.00 -0.21392  0.02694  0.21561
  117.00     9.00 -0.20811  0.02600  0.20973
  118.00     9.00 -0.20234  0.02501  0.20388
  119.00     9.00 -0.19707  0.02414  0.19854
  120.00     9.00 -0.19180  0.02332  0.19321
  121.00     9.00 -0.18678  0.02249  0.18813
  122.00     9.00 -0.18199  0.02171  0.18328
  123.00     9.00 -0.17732  0.02099  0.17856
  124.00     9.00 -0.17285  0.02029  0.17403
  125.00     9.00 -0.16838  0.01959  0.16951
  126.00     9.00 -0.16423  0.01896  0.16532
  127.00     9.00 -0.16018  0.01825  0.16122
  128.00     9.00 -0.15626  0.01772  0.15726
  129.00     9.00 -0.15240  0.01712  0.15336
  130.00     9.00 -0.14882  0.01653  0.14974
  131.00     9.00 -0.14518  0.01600  0.14606
  132.00     9.00 -0.14162  0.01554  0.14247
  133.00     9.00 -0.13832  0.01504  0.13914
  134.00     9.00 -0.13515  0.01450  0.13593
  135.00     9.00 -0.13200  0.01402  0.13275
  136.00     9.00 -0.12887  0.01360  0.12959
  137.00     9.00 -0.12577  0.01318  0.12646
  138.00     9.00 -0.12298  0.01289  0.12365
  139.00     9.00 -0.12026  0.01258  0.12092
  140.00     9.00 -0.11765  0.01221  0.11828
  141.00     9.00 -0.11500  0.01180  0.11561
  142.00     9.00 -0.11238  0.01140  0.11295
  143.00     9.00 -0.10997  0.01107  0.11053
  144.00     9.00 -0.10757  0.01074  0.10810
  145.00     9.00 -0.10527  0.01044  0.10579
  146.00     9.00 -0.10306  0.01014  0.10356
  147.00     9.00 -0.10083  0.00985  0.10131
  148.00     9.00 -0.09860  0.00955  0.09906
  149.00     9.00 -0.09661  0.00934  0.09706
    0.00    10.00 -4.73580  0.00024  4.73580
    1.00    10.00 -4.73427  0.00642  4.73427
    2.00    10.00 -4.73137  0.01282  4.73138
    3.00    10.00 -4.72941  0.01995  4.72945
    4.00    10.00 -4.72450  0.02787  4.72458
    5.00    10.00 -4.71849  0.03507  4.71862
    6.00    10.00 -4.71124  0.04143  4.71143
    7.00    10.00 -4.70371  0.04803  4.70395
    8.00    10.00 -4.69212  0.05567  4.69245
    9.00    10.00 -4.68055  0.06335  4.68098
   10.00    10.00 -4.66825  0.07075  4.66879
   11.00    10.00 -4.65350  0.07920  4.65417
   12.00    10.00 -4.63906  0.08727  4.63988
   13.00    10.00 -4.62034  0.09428  4.62131
   14.00    10.00 -4.60036  0.10237  4.60149
   15.00    10.00 -4.57774  0.11213  4.57912
   16.00    10.00 -4.55636  0.12155  4.55798
   17.00    10.00 -4.53238  0.13031  4.53425
   18.00    10.00 -4.50485  0.14015  4.50703
   19.00    10.00 -4.47657  0.15084  4.47911
   20.00    10.00 -4.44829  0.16153  4.45123
   21.00    10.00 -4.41640  0.17068  4.41969
   22.00    10.00 -4.38074  0.18231  4.38453
   23.00    10.00 -4.34436  0.19474  4.34872
   24.00    10.00 -4.30589  0.20553  4.31079
   25.00    10.00 -4.26258  0.21693  4.26809
   26.00    10.00 -4.21717  0.22972  4.22342
   27.00    10.00 -4.17165  0.24249  4.17869
   28.00    10.00 -4.12402  0.25606  4.13196
   29.00    10.00 -4.07086  0.26933  4.07976
   30.00    10.00 -4.01519  0.28392  4.02521
   31.00    10.00 -3.96081  0.29822  3.97202
   32.00    10.00 -3.89837  0.30967  3.91065
   33.00    10.00 -3.83497  0.32448  3.84867
   34.00    10.00 -3.77120  0.33962  3.78646
   35.00    10.00 -3.69840  0.35335  3.71524
   36.00    10.00 -3.62477  0.36640  3.64324
   37.00    10.00 -3.55004  0.37947  3.57026
   38.00    10.00 -3.46952  0.39317  3.49173
   39.00    10.00 -3.38953  0.40566  3.41372
   40.00    10.00 -3.30655  0.41466  3.33245
   41.00    10.00 -3.21821  0.42330  3.24593
   42.00    10.00 -3.12958  0.43333  3.15944
   43.00    10.00 -3.03696  0.43977  3.06864
   44.00    10.00 -2.94560  0.44604  2.97918
   45.00    10.00 -2.85336  0.44934  2.88853
   46.00    10.00 -2.75783  0.45122  2.79450
   47.00    10.00 -2.66228  0.45314  2.70056
   48.00    10.00 -2.56823  0.45069  2.60748
   49.00    10.00 -2.47456  0.44844  2.51486
   50.00    10.00 -2.38251  0.44316  2.42337
   51.00    10.00 -2.29044  0.43700  2.33175
   52.00    10.00 -2.20019  0.42953  2.24173
   53.00    10.00 -2.11274  0.42108  2.15429
   54.00    10.00 -2.02660  0.41092  2.06784
   55.00    10.00 -1.94377  0.40042  1.98458
   56.00    10.00 -1.86272  0.38887  1.90288
   57.00    10.00 -1.78439  0.37542  1.82345
   58.00    10.00 -1.70973  0.36376  1.74800
   59.00    10.00 -1.64076  0.34972  1.67762
   60.00    10.00 -1.57208  0.33548  1.60748
   61.00    10.00 -1.50325  0.32300  1.53756
   62.00    10.00 -1.43968  0.31196  1.47309
   63.00    10.00 -1.38084  0.29876  1.41278
   64.00    10.00 -1.32115  0.28619  1.35179
   65.00    10.00 -1.26735  0.27484  1.29681
   66.00    10.00 -1.21507  0.26262  1.24312
   67.00    10.00 -1.16292  0.25019  1.18953
   68.00    10.00 -1.11516  0.23953  1.14059
   69.00    10.00 -1.06895  0.22949  1.09331
   70.00    10.00 -1.02405  0.21823  1.04704
   71.00    10.00 -0.98340  0.20766  1.00508
   72.00    10.00 -0.94309  0.19887  0.96383
   73.00    10.00 -0.90625  0.19043  0.92604
   74.00    10.00 -0.87012  0.18081  0.88871
   75.00    10.00 -0.83490  0.17227  0.85248
   76.00    10.00 -0.80226  0.16423  0.81890
   77.00    10.00 -0.77134  0.15657  0.78707
   78.00    10.00 -0.74231  0.14956  0.75723
   79.00    10.00 -0.71404  0.14239  0.72810
   80.00    10.00 -0.68692  0.13570  0.70020
   81.00    10.00 -0.66054  0.12936  0.67308
   82.00    10.00 -0.63563  0.12372  0.64756
   83.00    10.00 -0.61275  0.11779  0.62397
   84.00    10.00 -0.59114  0.11265  0.60178
   85.00    10.00 -0.56881  0.10750  0.57888
   86.00    10.00 -0.54910  0.10291  0.55866
   87.00    10.00 -0.52918  0.09825  0.53822
   88.00    10.00 -0.51074  0.09400  0.51932
   89.00    10.00 -0.49290  0.08943  0.50095
   90.00    10.00 -0.47587  0.08570  0.48353
   91.00    10.00 -0.45930  0.08210  0.46658
   92.00    10.00 -0.44368  0.07825  0.45053
   93.00    10.00 -0.42888  0.07495  0.43538
   94.00    10.00 -0.41492  0.07164  0.42106
   95.00    10.00 -0.40146  0.06883  0.40731
   96.00    10.00 -0.38833  0.06593  0.39389
   97.00    10.00 -0.37554  0.06306  0.38080
   98.00    10.00 -0.36388  0.06045  0.36887
   99.00    10.00 -0.35234  0.05780  0.35705
  100.00    10.00 -0.34088  0.05543  0.34536
  101.00    10.00 -0.33017  0.05355  0.33448
  102.00    10.00 -0.32014  0.05122  0.32421
  103.00    10.00 -0.31034  0.04917  0.31421
  104.00    10.00 -0.30098  0.04736  0.30469
  105.00    10.00 -0.29185  0.04531  0.29535
  106.00    10.00 -0.28333  0.04363  0.28667
  107.00    10.00 -0.27493  0.04179  0.27808
  108.00    10.00 -0.26696  0.04022  0.26998
  109.00    10.00 -0.25917  0.03874  0.26205
  110.00    10.00 -0.25178  0.03723  0.25452
  111.00    10.00 -0.24472  0.03583  0.24733
  112.00    10.00 -0.23778  0.03449  0.24027
  113.00    10.00 -0.23114  0.03331  0.23353
  114.00    10.00 -0.22477  0.03206  0.22704
  115.00    10.00 -0.21858  0.03086  0.22074
  116.00    10.00 -0.21268  0.02973  0.21475
  117.00    10.00 -0.20699  0.02875  0.20897
  118.00    10.00 -0.20147  0.02770  0.20336
  119.00    10.00 -0.19612  0.02673  0.19793
  120.00    10.00 -0.19100  0.02585  0.19274
  121.00    10.00 -0.18595  0.02488  0.18760
  122.00    10.00 -0.18123  0.02409  0.18283
  123.00    10.00 -0.17654  0.02319  0.17806
  124.00    10.00 -0.17210  0.02246  0.17356
  125.00    10.00 -0.16774  0.02169  0.16913
  126.00    10.00 -0.16360  0.02094  0.16494
  127.00    10.00 -0.15958  0.02023  0.16086
  128.00    10.00 -0.15560  0.01961  0.15683
  129.00    10.00 -0.15180  0.01896  0.15298
  130.00    10.00 -0.14817  0.01833  0.14929
  131.00    10.00 -0.14466  0.01773  0.14574
  132.00    10.00 -0.14110  0.01720  0.14215
  133.00    10.00 -0.13796  0.01667  0.13897
  134.00    10.00 -0.13483  0.01613  0.13579
  135.00    10.00 -0.13170  0.01560  0.13263
  136.00    10.00 -0.12854  0.01508  0.12943
  137.00    10.00 -0.12538  0.01463  0.12623
  138.00    10.00 -0.12260  0.01431  0.12343
  139.00    10.00 -0.11995  0.01390  0.12076
  140.00    10.00 -0.11730  0.01349  0.11808
  141.00    10.00 -0.11463  0.01306  0.11537
  142.00    10.00 -0.11199  0.01263  0.11270
  143.00    10.00 -0.10960  0.01230  0.11029
  144.00    10.00 -0.10719  0.01191  0.10785
  145.00    10.00 -0.10494  0.01156  0.10557
  146.00    10.00 -0.10274  0.01123  0.10336
  147.00    10.00 -0.10055  0.01090  0.10114
  148.00    10.00 -0.09837  0.01061  0.09894
  149.00    10.00 -0.09636  0.01033  0.09692
    0.00    11.00 -4.74259  0.00034  4.74259
    1.00    11.00 -4.74141  0.00723  4.74141
    2.00    11.00 -4.73969  0.01452  4.73972
    3.00    11.00 -4.73779  0.02186  4.73784
    4.00    11.00 -4.73163  0.03003  4.73173
    5.00    11.00 -4.72547  0.03821  4.72563
    6.00    11.00 -4.71864  0.04581  4.71887
    7.00    11.00 -4.71049  0.05257  4.71078
    8.00    11.00 -4.69914  0.06063  4.69953
    9.00    11.00 -4.68799  0.06904  4.68850
   10.00    11.00 -4.67615  0.07772  4.67680
   11.00    11.00 -4.66131  0.08630  4.66211
   12.00    11.00 -4.64644  0.09484  4.64741
   13.00    11.00 -4.62935  0.10359  4.63051
   14.00    11.00 -4.60734  0.11296  4.60872
   15.00    11.00 -4.58571  0.12277  4.58735
   16.00    11.00 -4.56564  0.13248  4.56756
   17.00    11.00 -4.54232  0.14292  4.54457
   18.00    11.00 -4.51529  0.15412  4.51792
   19.00    11.00 -4.48649  0.16500  4.48952
   20.00    11.00 -4.45792  0.17604  4.46139
   21.00    11.00 -4.42789  0.18705  4.43184
   22.00    11.00 -4.39094  0.19997  4.39549
   23.00    11.00 -4.35433  0.21260  4.35951
   24.00    11.00 -4.31827  0.22516  4.32414
   25.00    11.00 -4.27462  0.23796  4.28124
   26.00    11.00 -4.23012  0.25194  4.23762
   27.00    11.00 -4.18601  0.26613  4.19447
   28.00    11.00 -4.13930  0.28052  4.14880
   29.00    11.00 -4.08554  0.29713  4.09633
   30.00    11.00 -4.03025  0.31227  4.04233
   31.00    11.00 -3.97457  0.32686  3.98799
   32.00    11.00 -3.91366  0.34155  3.92853
   33.00    11.00 -3.85002  0.35721  3.86656
   34.00    11.00 -3.78565  0.37391  3.80407
   35.00    11.00 -3.71463  0.38903  3.73494
   36.00    11.00 -3.64007  0.40233  3.66224
   37.00    11.00 -3.56362  0.41999  3.58829
   38.00    11.00 -3.48053  0.43388  3.50747
   39.00    11.00 -3.40045  0.44689  3.42969
   40.00    11.00 -3.31688  0.45790  3.34834
   41.00    11.00 -3.22806  0.46957  3.26204
   42.00    11.00 -3.13894  0.48210  3.17574
   43.00    11.00 -3.04621  0.48873  3.08517
   44.00    11.00 -2.95210  0.49462  2.99325
   45.00    11.00 -2.85473  0.49957  2.89811
   46.00    11.00 -2.75801  0.50061  2.80308
   47.00    11.00 -2.66206  0.50138  2.70887
   48.00    11.00 -2.56680  0.50084  2.61521
   49.00    11.00 -2.46972  0.49723  2.51927
   50.00    11.00 -2.37526  0.49201  2.42568
   51.00    11.00 -2.28312  0.48495  2.33406
   52.00    11.00 -2.19069  0.47563  2.24173
   53.00    11.00 -2.10283  0.46461  2.15354
   54.00    11.00 -2.01521  0.45316  2.06553
   55.00    11.00 -1.93101  0.44254  1.98107
   56.00    11.00 -1.84978  0.42896  1.89887
   57.00    11.00 -1.77085  0.41389  1.81857
   58.00    11.00 -1.69789  0.40073  1.74454
   59.00    11.00 -1.62955  0.38573  1.67458
   60.00    11.00 -1.56120  0.37072  1.60461
   61.00    11.00 -1.49140  0.35631  1.53338
   62.00    11.00 -1.42764  0.34305  1.46828
   63.00    11.00 -1.36885  0.32853  1.40772
   64.00    11.00 -1.30910  0.31385  1.34619
   65.00    11.00 -1.25374  0.30031  1.28921
   66.00    11.00 -1.20271  0.28751  1.23660
   67.00    11.00 -1.15175  0.27471  1.18406
   68.00    11.00 -1.10351  0.26226  1.13425
   69.00    11.00 -1.05704  0.25081  1.08639
   70.00    11.00 -1.01249  0.23898  1.04031
   71.00    11.00 -0.97318  0.22804  0.99954
   72.00    11.00 -0.93472  0.21770  0.95974
   73.00    11.00 -0.89824  0.20785  0.92197
   74.00    11.00 -0.86174  0.19799  0.88419
   75.00    11.00 -0.82659  0.18833  0.84777
   76.00    11.00 -0.79490  0.17944  0.81490
   77.00    11.00 -0.76389  0.17155  0.78292
   78.00    11.00 -0.73477  0.16345  0.75273
   79.00    11.00 -0.70632  0.15544  0.72322
   80.00    11.00 -0.68009  0.14852  0.69612
   81.00    11.00 -0.65394  0.14156  0.66908
   82.00    11.00 -0.63057  0.13522  0.64490
   83.00    11.00 -0.60721  0.12899  0.62076
   84.00    11.00 -0.58513  0.12328  0.59798
   85.00    11.00 -0.56340  0.11740  0.57550
   86.00    11.00 -0.54369  0.11236  0.55518
   87.00    11.00 -0.52440  0.10725  0.53526
   88.00    11.00 -0.50627  0.10267  0.51657
   89.00    11.00 -0.48816  0.09787  0.49787
   90.00    11.00 -0.47178  0.09342  0.48094
   91.00    11.00 -0.45558  0.08974  0.46433
   92.00    11.00 -0.44019  0.08578  0.44847
   93.00    11.00 -0.42543  0.08200  0.43326
   94.00    11.00 -0.41151  0.07860  0.41895
   95.00    11.00 -0.39832  0.07505  0.40533
   96.00    11.00 -0.38534  0.07196  0.39200
   97.00    11.00 -0.37264  0.06898  0.37897
   98.00    11.00 -0.36097  0.06611  0.36697
   99.00    11.00 -0.34986  0.06343  0.35557
  100.00    11.00 -0.33873  0.06086  0.34416
  101.00    11.00 -0.32818  0.05843  0.33334
  102.00    11.00 -0.31808  0.05605  0.32298
  103.00    11.00 -0.30836  0.05380  0.31301
  104.00    11.00 -0.29915  0.05166  0.30357
  105.00    11.00 -0.29001  0.04957  0.29422
  106.00    11.00 -0.28162  0.04758  0.28561
  107.00    11.00 -0.27319  0.04572  0.27698
  108.00    11.00 -0.26517  0.04412  0.26882
  109.00    11.00 -0.25770  0.04240  0.26116
  110.00    11.00 -0.25033  0.04074  0.25362
  111.00    11.00 -0.24328  0.03933  0.24644
  112.00    11.00 -0.23653  0.03790  0.23954
  113.00    11.00 -0.22986  0.03639  0.23272
  114.00    11.00 -0.22354  0.03509  0.22628
  115.00    11.00 -0.21742  0.03380  0.22003
  116.00    11.00 -0.21150  0.03261  0.21400
  117.00    11.00 -0.20597  0.03152  0.20837
  118.00    11.00 -0.20048  0.03038  0.20277
  119.00    11.00 -0.19513  0.02923  0.19730
  120.00    11.00 -0.19003  0.02825  0.19211
  121.00    11.00 -0.18508  0.02727  0.18708
  122.00    11.00 -0.18037  0.02632  0.18228
  123.00    11.00 -0.17567  0.02541  0.17750
  124.00    11.00 -0.17126  0.02465  0.17303
  125.00    11.00 -0.16707  0.02381  0.16876
  126.00    11.00 -0.16282  0.02295  0.16442
  127.00    11.00 -0.15887  0.02222  0.16041
  128.00    11.00 -0.15495  0.02151  0.15643
  129.00    11.00 -0.15118  0.02080  0.15261
  130.00    11.00 -0.14757  0.02012  0.14893
  131.00    11.00 -0.14398  0.01947  0.14529
  132.00    11.00 -0.14052  0.01884  0.14178
  133.00    11.00 -0.13729  0.01825  0.13850
  134.00    11.00 -0.13422  0.01773  0.13539
  135.00    11.00 -0.13118  0.01721  0.13230
  136.00    11.00 -0.12808  0.01665  0.12916
  137.00    11.00 -0.12495  0.01611  0.12599
  138.00    11.00 -0.12222  0.01563  0.12322
  139.00    11.00 -0.11960  0.01518  0.12055
  140.00    11.00 -0.11690  0.01473  0.11782
  141.00    11.00 -0.11420  0.01428  0.11509
  142.00    11.00 -0.11160  0.01385  0.11246
  143.00    11.00 -0.10923  0.01345  0.11005
  144.00    11.00 -0.10681  0.01305  0.10761
  145.00    11.00 -0.10459  0.01271  0.10536
  146.00    11.00 -0.10240  0.01238  0.10314
  147.00    11.00 -0.10019  0.01200  0.10090
  148.00    11.00 -0.09804  0.01161  0.09872
  149.00    11.00 -0.09602  0.01130  0.09668
    0.00    12.00 -4.75075  0.00032  4.75075
    1.00    12.00 -4.74923  0.00865  4.74924
    2.00    12.00 -4.74822  0.01638  4.74825
    3.00    12.00 -4.74493  0.02402  4.74499
    4.00    12.00 -4.73877  0.03219  4.73888
    5.00    12.00 -4.73263  0.04043  4.73280
    6.00    12.00 -4.72667  0.04909  4.72692
    7.00    12.00 -4.71746  0.05757  4.71781
    8.00    12.00 -4.70677  0.06636  4.70724
    9.00    12.00 -4.69687  0.07492  4.69747
   10.00    12.00 -4.68469  0.08374  4.68544
   11.00    12.00 -4.66989  0.09304  4.67082
   12.00    12.00 -4.65498  0.10232  4.65610
   13.00    12.00 -4.63905  0.11274  4.64042
   14.00    12.00 -4.61926  0.12349  4.62091
   15.00    12.00 -4.59846  0.13370  4.60040
   16.00    12.00 -4.57732  0.14359  4.57957
   17.00    12.00 -4.55317  0.15512  4.55582
   18.00    12.00 -4.52864  0.16672  4.53170
   19.00    12.00 -4.50024  0.17798  4.50376
   20.00    12.00 -4.47083  0.18968  4.47485
   21.00    12.00 -4.44092  0.20339  4.44558
   22.00    12.00 -4.40519  0.21645  4.41051
   23.00    12.00 -4.36803  0.23015  4.37409
   24.00    12.00 -4.33047  0.24447  4.33737
   25.00    12.00 -4.29042  0.25991  4.29829
   26.00    12.00 -4.24584  0.27468  4.25472
   27.00    12.00 -4.20137  0.28933  4.21132
   28.00    12.00 -4.15226  0.30505  4.16345
   29.00    12.00 -4.09810  0.32183  4.11071
   30.00    12.00 -4.04463  0.33886  4.05880
   31.00    12.00 -3.99104  0.35567  4.00686
   32.00    12.00 -3.92888  0.37380  3.94662
   33.00    12.00 -3.86452  0.39071  3.88422
   34.00    12.00 -3.79920  0.40874  3.82112
   35.00    12.00 -3.73166  0.42564  3.75586
   36.00    12.00 -3.65656  0.44121  3.68308
   37.00    12.00 -3.58003  0.45987  3.60945
   38.00    12.00 -3.49860  0.47631  3.53087
   39.00    12.00 -3.41573  0.49012  3.45072
   40.00    12.00 -3.32676  0.50537  3.36493
   41.00    12.00 -3.23742  0.51830  3.27864
   42.00    12.00 -3.14829  0.53087  3.19273
   43.00    12.00 -3.05589  0.53800  3.10289
   44.00    12.00 -2.95880  0.54530  3.00863
   45.00    12.00 -2.85864  0.55132  2.91131
   46.00    12.00 -2.75988  0.55395  2.81492
   47.00    12.00 -2.66227  0.55524  2.71955
   48.00    12.00 -2.56377  0.55120  2.62235
   49.00    12.00 -2.46432  0.54714  2.52433
   50.00    12.00 -2.36841  0.54244  2.42973
   51.00    12.00 -2.27485  0.53424  2.33674
   52.00    12.00 -2.18018  0.52367  2.24219
   53.00    12.00 -2.09098  0.51072  2.15245
   54.00    12.00 -2.00359  0.49765  2.06446
   55.00    12.00 -1.91677  0.48437  1.97703
   56.00    12.00 -1.83685  0.46907  1.89580
   57.00    12.00 -1.75784  0.45373  1.81545
   58.00    12.00 -1.68458  0.43856  1.74073
   59.00    12.00 -1.61475  0.42341  1.66934
   60.00    12.00 -1.54116  0.40595  1.59373
   61.00    12.00 -1.47375  0.38955  1.52437
   62.00    12.00 -1.41170  0.37150  1.45976
   63.00    12.00 -1.35565  0.35571  1.40154
   64.00    12.00 -1.29796  0.34061  1.34191
   65.00    12.00 -1.23908  0.32616  1.28129
   66.00    12.00 -1.18746  0.31331  1.22810
   67.00    12.00 -1.13772  0.29889  1.17633
   68.00    12.00 -1.08956  0.28459  1.12611
   69.00    12.00 -1.04475  0.27173  1.07951
   70.00    12.00 -1.00106  0.25922  1.03407
   71.00    12.00 -0.96121  0.24760  0.99259
   72.00    12.00 -0.92271  0.23525  0.95223
   73.00    12.00 -0.88748  0.22421  0.91536
   74.00    12.00 -0.85137  0.21409  0.87788
   75.00    12.00 -0.81739  0.20445  0.84257
   76.00    12.00 -0.78577  0.19520  0.80965
   77.00    12.00 -0.75574  0.18551  0.77817
   78.00    12.00 -0.72749  0.17678  0.74866
   79.00    12.00 -0.69870  0.16848  0.71872
   80.00    12.00 -0.67268  0.16134  0.69176
   81.00    12.00 -0.64774  0.15355  0.66569
   82.00    12.00 -0.62351  0.14637  0.64046
   83.00    12.00 -0.60117  0.13994  0.61725
   84.00    12.00 -0.57946  0.13329  0.59459
   85.00    12.00 -0.55777  0.12722  0.57210
   86.00    12.00 -0.53821  0.12190  0.55184
   87.00    12.00 -0.51906  0.11586  0.53183
   88.00    12.00 -0.50139  0.11099  0.51352
   89.00    12.00 -0.48367  0.10611  0.49518
   90.00    12.00 -0.46757  0.10159  0.47848
   91.00    12.00 -0.45171  0.09708  0.46202
   92.00    12.00 -0.43664  0.09291  0.44641
   93.00    12.00 -0.42192  0.08893  0.43119
   94.00    12.00 -0.40790  0.08510  0.41668
   95.00    12.00 -0.39489  0.08146  0.40320
   96.00    12.00 -0.38209  0.07799  0.38997
   97.00    12.00 -0.36970  0.07487  0.37720
   98.00    12.00 -0.35783  0.07157  0.36491
   99.00    12.00 -0.34675  0.06881  0.35351
  100.00    12.00 -0.33589  0.06598  0.34231
  101.00    12.00 -0.32572  0.06315  0.33178
  102.00    12.00 -0.31562  0.06075  0.32141
  103.00    12.00 -0.30610  0.05826  0.31160
  104.00    12.00 -0.29689  0.05587  0.30210
  105.00    12.00 -0.28797  0.05377  0.29294
  106.00    12.00 -0.27976  0.05165  0.28448
  107.00    12.00 -0.27144  0.04965  0.27595
  108.00    12.00 -0.26357  0.04794  0.26789
  109.00    12.00 -0.25620  0.04616  0.26032
  110.00    12.00 -0.24873  0.04433  0.25265
  111.00    12.00 -0.24195  0.04261  0.24568
  112.00    12.00 -0.23519  0.04103  0.23874
  113.00    12.00 -0.22844  0.03947  0.23182
  114.00    12.00 -0.22216  0.03815  0.22542
  115.00    12.00 -0.21611  0.03670  0.21920
  116.00    12.00 -0.21024  0.03539  0.21320
  117.00    12.00 -0.20478  0.03420  0.20762
  118.00    12.00 -0.19929  0.03296  0.20200
  119.00    12.00 -0.19403  0.03176  0.19661
  120.00    12.00 -0.18898  0.03068  0.19146
  121.00    12.00 -0.18420  0.02967  0.18658
  122.00    12.00 -0.17951  0.02866  0.18178
  123.00    12.00 -0.17480  0.02764  0.17697
  124.00    12.00 -0.17052  0.02675  0.17261
  125.00    12.00 -0.16625  0.02588  0.16825
  126.00    12.00 -0.16196  0.02500  0.16388
  127.00    12.00 -0.15800  0.02413  0.15983
  128.00    12.00 -0.15413  0.02338  0.15589
  129.00    12.00 -0.15040  0.02258  0.15208
  130.00    12.00 -0.14694  0.02183  0.14855
  131.00    12.00 -0.14342  0.02113  0.14496
  132.00    12.00 -0.13990  0.02049  0.14139
  133.00    12.00 -0.13676  0.01993  0.13820
  134.00    12.00 -0.13366  0.01937  0.13506
  135.00    12.00 -0.13052  0.01878  0.13186
  136.00    12.00 -0.12740  0.01818  0.12869
  137.00    12.00 -0.12447  0.01753  0.12569
  138.00    12.00 -0.12165  0.01693  0.12282
  139.00    12.00 -0.11903  0.01647  0.12017
  140.00    12.00 -0.11639  0.01600  0.11748
  141.00    12.00 -0.11374  0.01553  0.11480
  142.00    12.00 -0.11122  0.01505  0.11223
  143.00    12.00 -0.10883  0.01460  0.10980
  144.00    12.00 -0.10643  0.01419  0.10737
  145.00    12.00 -0.10424  0.01385  0.10516
  146.00    12.00 -0.10200  0.01341  0.10288
  147.00    12.00 -0.09979  0.01299  0.10063
  148.00    12.00 -0.09768  0.01263  0.09850
  149.00    12.00 -0.09569  0.01230  0.09647
    0.00    13.00 -4.75941  0.00022  4.75941
    1.00    13.00 -4.75775  0.00874  4.75776
    2.00    13.00 -4.75591  0.01770  4.75594
    3.00    13.00 -4.75235  0.02579  4.75242
    4.00    13.00 -4.74629  0.03419  4.74642
    5.00    13.00 -4.74132  0.04314  4.74152
    6.00    13.00 -4.73594  0.05234  4.73623
    7.00    13.00 -4.72764  0.06194  4.72805
    8.00    13.00 -4.71705  0.07086  4.71759
    9.00    13.00 -4.70693  0.07976  4.70761
   10.00    13.00 -4.69486  0.09035  4.69573
   11.00    13.00 -4.68042  0.09978  4.68149
   12.00    13.00 -4.66569  0.10958  4.66697
   13.00    13.00 -4.64899  0.12140  4.65058
   14.00    13.00 -4.63099  0.13277  4.63289
   15.00    13.00 -4.61033  0.14322  4.61256
   16.00    13.00 -4.58866  0.15399  4.59124
   17.00    13.00 -4.56426  0.16741  4.56733
   18.00    13.00 -4.54038  0.17922  4.54392
   19.00    13.00 -4.51358  0.19115  4.51763
   20.00    13.00 -4.48397  0.20462  4.48864
   21.00    13.00 -4.45387  0.21913  4.45926
   22.00    13.00 -4.42019  0.23271  4.42632
   23.00    13.00 -4.38280  0.24679  4.38974
   24.00    13.00 -4.34505  0.26210  4.35295
   25.00    13.00 -4.30683  0.27981  4.31591
   26.00    13.00 -4.26320  0.29572  4.27344
   27.00    13.00 -4.21847  0.31170  4.22996
   28.00    13.00 -4.16980  0.33078  4.18290
   29.00    13.00 -4.11685  0.34808  4.13154
   30.00    13.00 -4.06365  0.36508  4.08002
   31.00    13.00 -4.00849  0.38406  4.02685
   32.00    13.00 -3.94813  0.40563  3.96891
   33.00    13.00 -3.88311  0.42460  3.90625
   34.00    13.00 -3.81582  0.44299  3.84145
   35.00    13.00 -3.74854  0.46139  3.77683
   36.00    13.00 -3.67385  0.48062  3.70515
   37.00    13.00 -3.59634  0.49934  3.63084
   38.00    13.00 -3.51668  0.51874  3.55473
   39.00    13.00 -3.43343  0.53504  3.47487
   40.00    13.00 -3.34086  0.55017  3.38585
   41.00    13.00 -3.24802  0.56522  3.29683
   42.00    13.00 -3.15764  0.57962  3.21040
   43.00    13.00 -3.06378  0.58812  3.11971
   44.00    13.00 -2.96441  0.59741  3.02401
   45.00    13.00 -2.86449  0.60471  2.92762
   46.00    13.00 -2.76252  0.60668  2.82835
   47.00    13.00 -2.66054  0.60894  2.72933
   48.00    13.00 -2.56194  0.60377  2.63212
   49.00    13.00 -2.46116  0.59938  2.53309
   50.00    13.00 -2.36128  0.59397  2.43484
   51.00    13.00 -2.26368  0.58246  2.33742
   52.00    13.00 -2.16901  0.57188  2.24314
   53.00    13.00 -2.07807  0.55875  2.15187
   54.00    13.00 -1.98908  0.54340  2.06197
   55.00    13.00 -1.90118  0.52817  1.97318
   56.00    13.00 -1.82084  0.51047  1.89104
   57.00    13.00 -1.74068  0.49291  1.80913
   58.00    13.00 -1.66548  0.47421  1.73167
   59.00    13.00 -1.59235  0.45681  1.65657
   60.00    13.00 -1.52127  0.43903  1.58335
   61.00    13.00 -1.45587  0.42127  1.51559
   62.00    13.00 -1.39461  0.40248  1.45152
   63.00    13.00 -1.33530  0.38462  1.38959
   64.00    13.00 -1.27960  0.36902  1.33175
   65.00    13.00 -1.22411  0.35331  1.27408
   66.00    13.00 -1.17358  0.33718  1.22106
   67.00    13.00 -1.12415  0.32198  1.16935
   68.00    13.00 -1.07525  0.30690  1.11819
   69.00    13.00 -1.03072  0.29315  1.07160
   70.00    13.00 -0.98889  0.27857  1.02738
   71.00    13.00 -0.94875  0.26607  0.98536
   72.00    13.00 -0.91048  0.25357  0.94513
   73.00    13.00 -0.87510  0.24208  0.90797
   74.00    13.00 -0.84039  0.23051  0.87143
